Tweet_ID,Content,Date_Post
dante_02_1318335062950159872,"@mresoliveira @TiagoMitraud @RomeuZema @joaoamoedonovo Não cabe ao Estado obrigar o cidadão a tomar vacinas, pois essa é uma decisão pessoal, individual. Cabe ao Estado, no entanto, esclarecer, educar, informar, jamais coagir.",2020-10-19
dante_02_1318619337800989952,"@DaRosalio @partidonovo30 @TiagoMitraud @RomeuZema Não discuto a eficácia e a importância das vacinas, mas defendo o direito primordial do cidadão de tomar suas próprias decisões e assumir as consequências dos seus atos. Isso é liberdade, com responsabilidade.",2020-10-20
dante_02_1318609211455109888,"""Defendo que a opção de vacinar ou não é uma decisão do indivíduo. Se a vacina tiver eficiência comprovada, não vejo porque o individuo não utilizar como meio de prevenção. Mas repito: cabe ao indivíduo poder escolher."" Live @jornalhojeemdia",2020-10-20
dante_02_1318914909963480064,@Valria87310056 @jornalhojeemdia Esse é o ponto: não discutimos a eficácia da vacinação. O debate aqui é sobre o direito de escolha do cidadão e até onde o Estado pode decidir por ele. Obrigado por participar da conversa!,2020-10-21
dante_02_1318879992617570048,"@atletic71970835 @jornalhojeemdia Não cabe ao Estado obrigar o cidadão a tomar vacinas, pois essa é uma decisão pessoal, individual. Cabe ao Estado, no entanto, esclarecer, educar, informar, jamais coagir.",2020-10-21
dante_02_1334095728990409984,"Excelente notícia para o mundo. Graças ao esforço de pesquisadores chegamos em tempo recorde a produção de uma vacina, já aprovada no Reino Unido.\n\nO desafio agora vai ser fazer ela chegar a mais de 7 bilhões de pessoas em todo o mundo!\n\nVamos construir uma fábrica de em BH? https://t.co/qad02sH6ER",2020-12-02
dante_02_1335707438830540032,A vacina da empresa Russa Gamaleya é um mistério típico de países ditatoriais pois dizem ter uma eficácia de 95% mas não tem publicações científicas comprovando tal feito!\n\n#rodrigopaivanovo,2020-12-06
dante_02_1335707327752780032,"A vacina mais badalada no Brasil, AstraZeneca + Oxford apresentou resultados controversos de eficácia: 90% para meia dose e 62% para uma dose!\n\n#rodrigopaivanovo",2020-12-06
dante_02_1335706930027899904,Tudo o que você precisa saber sobre a vacina da COVID-19:\nhttps://t.co/cWcLye4BIf\n\n#rodrigopaivanovo,2020-12-06
dante_02_1335706559029120000,A corrida pelas vacinas da COVID-19.\n\nNo quadro abaixo as que estão na frente! Nos links abaixo você pode acompanhar como as demais estão indo.\n\nNew York Times Vaccine Tracker:\nhttps://t.co/CSAm6odDuS\n\n#rodrigopaivanovo https://t.co/ibPNHHyDOx,2020-12-06
dante_02_1336379090111229952,O dia em que o mundo começou a vencer a pandemia. Esperamos que em breve nós brasileiros também tenhamos acesso a vacina contra a Covid-19.\n\n#rodrigopaivanovo\n\nhttps://t.co/dsLFzaZfaO,2020-12-08
dante_02_1336857265920499968,Recursos para a vacina!\n#rodrigopaivanovo https://t.co/Nx092SXAWz,2020-12-09
dante_02_1336853381839790080,"A lei no Brasil diz que a Anvisa tem o prazo de 72 horas e não 60 dias, para dar a autorização para uma vacina da Covid-19 registrada por uma autoridade estrangeira.\n\nAgora a questão é a compra e armazenagem da mesma! Estamos preparados?\n\n#rodrigopaivanovo https://t.co/zmDYMVckTz",2020-12-09
dante_02_1338086837257189888,Os governos devem conversar entre si para o bem de todos.\n\nBelo Horizonte não pode errar de novo e se negar a conversar com o estado e a união para que sejamos agéis e eficientes na vacinação.\n\nhttps://t.co/CSAm6odDuS,2020-12-13
dante_02_1338086471174129920,As vacinas para o COVID-19 foram desenvolvidas em tempo recorde! Hoje já temos 2 aprovadas e uma rejeitada.\n\nO Brasil tem a obrigação de se preparar melhor para que a população seja atendida de forma a combater a pandemia que nos assola.,2020-12-13
dante_02_1342797323479500032,O STF pedir reserva de vacinas para eles foi o cúmulo do absurdo! #rodrigopaivanovo,2020-12-26
dante_02_1295763989809560064,"Mais uma vacina para o #coronavirus será testada em Minas Gerais. A vacina, que está na terceira fase de testes, promete imunizar com uma única dose. É a ciência mostrando caminhos seguros para a superação da pandemia. https://t.co/p9CfJ7aqfX",2020-08-18
dante_02_1303468953071689984,"Pesquisa com a vacina Oxford, desenvolvida pela AstraZeneca, é interrompida após suspeita de reação adversa em um voluntário do estudo. A Fundação Oswaldo Cruz (Fiocruz) assinou uma parceria para a pesquisa da vacina em julho e o Brasil é um dos países que participa dos testes. https://t.co/EbNbLvi0Rt",2020-09-08
dante_02_1316384781274409984,"Sou a favor da vacina, da ciência e dos direitos humanos. Sou a favor de uma BH que pode fazer mais por você. Sou o candidato de esquerda a Prefeitura de BH. https://t.co/onJbRZLq4C",2020-10-14
dante_02_1320712246507539968,"Sou o candidato de esquerda à PBH. Sou contra as forças ultraconservadoras que assolam o nosso país. Acredito na democracia, na vacina e na ciência. Confira um trecho da minha conversa com o jornalista @evaldonline, para o Jornal Hoje em Dia. https://t.co/F1KiOe6GwU",2020-10-26
dante_02_1336657776626510080,"A população brasileira precisa se mobilizar para uma revolta da vacina às avessas. Dessa vez será o povo que exigirá ser vacinado, independentemente da má vontade de Bolsobaro e daqueles que negam a ciência.\n#VacinaNoBrasil #VacinaJa #vacina",2020-12-09
dante_02_1337134694081700096,"Bolsonaro fritou o ex ministro do Turismo para barganhar espaço com o Centrão. Acusação de corrupção não derruba ministro no atual governo, mas falta de votos no Congresso sim. Bolsonaro fará tudo para comandar a Câmara.\n#VacinaJa #BolsonaroGenocida",2020-12-10
dante_02_1337452677492509952,"A Santa Casa está com 100% de sua UTI ocupada e 90% de sua enfermaria. Enquanto isso, os governos batem cabeça, num verdadeiro apagão de gestão. Quando iniciaremos a vacinação? Como ampliar o atendimento agora? Quais novas medidas tomar? Em MG, isso não tá claro.\n#VacinasPelaVida",2020-12-11
dante_02_1337872601578860032,"Guerra de liminares confunde a população e passa a falsa ideia que a pandemia terminou. Precisamos urgentemente vacinar a população. Sem isso, as internações e mortes continuarão a subir.\n#vacinaparatodos #VacinaNoBrasil #VacinaJa\nhttps://t.co/7I357bwhjA",2020-12-12
dante_02_1338964973826030080,"A inoperância e a falta de um planejamento nacional sobre a vacinação, faz da busca pela vacina um salve-se quem puder. Um desrespeito com a população, especialmente a dos municípios mais pobres. \n#VacinaJa #VacinaParaTodaseTodos \nhttps://t.co/6tmMuSV0El",2020-12-15
dante_02_1339324905301669888,É óbvio que a vacinação precisa ser obrigatória. Em primeiro lugar está o direito de todos à vida e o governo precisa garantir esse direito.\n#vacinaurgenteparaTODOS \n#VacinaJa,2020-12-16
dante_02_1339876446018429952,"Desde a campanha defendo um verdadeiro mutirão da vacinação. A indústria farmacêutica pode sim produzir vacinas em quantidade suficiente para todo o mundo, cabe aos governos exigir e vacinar universalmente e gratuitamente suas populações. A vacinação é obrigatória.\n#vacinaevida",2020-12-18
dante_02_1319804175329479936,NACIONAL | A discussão correta é a de como podemos preservar a vida daqueles que são mais atingidos pela pandemia. A vacinação em massa é a solução científica para a classe trabalhadora\nhttps://t.co/gozSqSOugx,2020-10-23
dante_02_1337003132614789888,"NACIONAL | Precisamos enfrentar e derrotar o governo para assegurar um plano emergencial de vacinação, que garanta a imunização de toda a população no menor tempo possível\nhttps://t.co/Uqj0noqFrZ",2020-12-10
dante_02_1339578113202609920,POR UM PLANO EMERGENCIAL DE VACINAÇÃO! VACINA PARA TODOS JÁ! | O Brasil é o terceiro país com mais casos de COVID-19 e o segundo em número de mortos\n\nLeia mais https://t.co/jWc2munjXU https://t.co/e1k0GWhpNB,2020-12-17
dante_02_1326569792099249920,Não vai ter Bolsonaro boicotando a Ciência! Anvisa autoriza retomada de testes do CoronaVac. São as pequenas luzes no fim do túnel essas notícias. Esperança sempre!,2020-11-11
dante_02_1326567147368219904,"Bolsonaro deve desculpas ao país! Primeiro, por comemorar a suspensão dos testes de uma vacina em meio a uma grave pandemia. Segundo, e pior, por usar o caso de um suicídio para tentar tirar vantagens políticas.",2020-11-11
dante_02_1339238327996829952,"Jogo do erro! \n\nBolsonaro e o ministro da Saúde, Eduardo Pazuello, posam com plano de imunização e o mascote Zé Gotinha. Ache o erro na foto e me fala! \n\n#ZéGotinhacomMáscara #COVID19 😷 https://t.co/97Z3orgKN5",2020-12-16
dante_02_1339231886988740096,"É inacreditável! Olha que maravilha de lançamento do ""Plano"" de Imunização, todo mundo sem máscara, aglomerados, seguindo todos os protocolos das organizações de saúde, não é? 😒\n#ForaBolsonaroGenocida #vacinaparatodosjá https://t.co/mEhCka8hmi",2020-12-16
dante_02_1341081531293570048,Aprovamos a MP que autoriza acesso a consórcio de vacinas contra Covid-19! #covid19 #coronavirus2020 #vacinaparatodosjá #vacinaçãojá 💉😷\n\nhttps://t.co/eYre2ArG1A,2020-12-21
dante_02_1311111997732400128,"#destaquessetembro Para ir à praia não precisamos de vacina, mas para ir à escola, sim?! https://t.co/x7v8OLZOti",2020-09-29
dante_02_1336697773094269952,"Hoje temos a possibilidade de antecipar a vacinação graças a uma lei aprovada em FEV/20 que dá a possibilidade da ANVISA aprovar em 72 horas medicamentos já validados na FDA, vale lembrar que Bolsonaro vetou essa lei e os deputados derrubaram o veto presidencial.",2020-12-09
dante_02_1242298749717619968,"Até 15/04, os idosos e trabalhadores da saúde devem ser vacinados. Por isso, precisamos do apoio de todos! https://t.co/uruVYREI83",2020-03-24
dante_02_1285294906106419968,"A semana começou com o pé direito! A vacina desenvolvida pela Universidade de Oxford, no Reino Unido, e que está sendo testada no Brasil, é segura e capaz de desenvolver anticorpos contra o novo coronavírus. Estamos na torcida! 🇧🇷🇧🇷🇧🇷\n#coronavírus #vacina #diasmelhores",2020-07-20
dante_02_1331968553805860096,"Não existe segunda onda de covid. O vírus não foi embora e voltou. Ele sempre esteve presente, desde março deste ano, e continuará por aqui durante um bom tempo, até que surja uma vacina realmente eficaz e viável.\n(continua...)",2020-11-26
dante_02_1319290720377710080,É inaceitável o comportamento do presidente Bolsonaro ao se recusar a comprar a vacina. Na prefeitura lutarei para que tenhamos a vacina o mais rápido possível.,2020-10-22
dante_02_1319290716372120064,"Vacina para o nosso povo. O Instituto Butantan é um patrimônio do povo brasileiro, um centro de pesquisa sério que se pauta pela excelência. Fundado  há mais de 100 anos, é um grande fornecedor de vacinas ao Ministério da Saúde.",2020-10-22
dante_02_1331818929057110016,"Falamos do nosso compromisso com as empresas locais, microcrédito para os micro e pequenos empresários, realização das compras da prefeitura no comércio local, fortalecimento do comércio dos bairros. Assumimos o compromisso de um plano de gestão municipal da vacina contra a Covid",2020-11-26
dante_02_1343585231945809920,"Dois ""entendidos"" conversando: O primeiro, que não sabe a direfença entre DNA e RNA, afirmava veementemente que a vacina A não prestava. O outro, chamava um governante de genocida sem saber que o vírus não ataca pela genética. Por favor, parem de politizar a medicina e a ciência.",2020-12-28
dante_02_1329526035575089920,"@Luismatheus25 Gente, podem ter certeza que a #vacina saindo e a pandemia indo embora, nós teremos tudo de volta, inclusive nossa mandioca sim 💚 e já revitalizamos ela e todo o seu entorno e o centro histórico tá pra entrar em obras também!",2020-11-19
dante_02_1329474523360580096,"@vemai15 Gente, a vacina não depende só da prefeitura, infelizmente. Mas podem ter certeza que não mediremos esforços para trazê-la para Cuiabá, seguindo todas as normas necessárias 💚",2020-11-19
dante_02_1330866755737179904,Festa de 302 anos de #Cuiabá. Todo mundo vacinado. \nVocê está produzindo o evento e vai escolher a atração principal.\n\n👉 Qual banda/artista você traria pra gente?,2020-11-23
dante_02_1337401696222400000,"Seguimos avançando no diálogo e aguardando a aprovação de uma vacina, tão logo isso ocorra, iniciaremos o plano de imunização da população cuiabana. O momento é de somar esforços para juntos protegermos nossa gente.",2020-12-11
dante_02_1337400986349029888,"Seguimos monitorando a situação da COVID-19 em Cuiabá e acompanhando a aprovação de uma vacina no Brasil. Iniciamos nessa semana o diálogo com o Gov de SP para receber doses da vacina Coronavac, produzida em parceria pelo Instituto Butantan e farmacêutica Sinovac Life Science.+",2020-12-11
dante_02_1337897707764140032,"@L3n1_ @marciakpinheiro Aguardando aprovação da ANVISA, enquanto isso já abrimos diálogo com o governo de SP para receber doses da coronavac e vamos preparar a logística. Prepara o bracinho!! #vemai",2020-12-12
