Tweet_ID,Post_Vaccine,Positions_Vac
dante_02_1378452053341667072,1,1.0
dante_02_1349702269076446976,1,1.0
dante_02_1467960156428328960,1,1.0
dante_02_1455865682965504000,1,3.0
dante_02_1378806862326418944,1,1.0
dante_02_1386012655878615040,1,1.0
dante_02_1405992937612325120,1,1.0
dante_02_1460700918769499904,1,1.0
dante_02_1379133179475463936,1,1.0
dante_02_1429831358415785984,1,2.0
dante_02_1395466896120631040,1,1.0
dante_02_1426925116026461952,1,2.0
dante_02_1397546210815262976,1,2.0
dante_02_1350875855023649024,1,1.0
dante_02_1353310795648676096,1,2.0
dante_02_1376123885184238080,1,1.0
dante_02_1367517010683452928,1,1.0
dante_02_1420117151986458880,1,1.0
dante_02_1417860037029122048,1,2.0
dante_02_1431074731172708096,1,1.0
dante_02_1448684990947110912,1,2.0
dante_02_1369776659247866112,1,1.0
dante_02_1428746781714682112,1,2.0
dante_02_1398420108230409984,1,1.0
dante_02_1407327741159091968,1,2.0
dante_02_1393965041133755904,1,1.0
dante_02_1455149572964093952,1,1.0
dante_02_1423281144343059968,0,
dante_02_1440108931209211904,1,2.0
dante_02_1351303744705736960,1,1.0
dante_02_1415071575305563904,1,2.0
dante_02_1406957668426789120,1,1.0
dante_02_1357085144419557120,1,1.0
dante_02_1409342381217006080,1,1.0
dante_02_1399390513720090880,1,1.0
dante_02_1440637771123547904,1,1.0
dante_02_1377011983002784000,1,1.0
dante_02_1412147760942534912,1,1.0
dante_02_1398030822599495936,1,2.0
dante_02_1389243851127333120,1,1.0
dante_02_1439009125015461888,1,1.0
dante_02_1350922871795757056,1,1.0
dante_02_1438581569506131968,1,2.0
dante_02_1440677526574022912,1,1.0
dante_02_1351996034659057920,1,2.0
dante_02_1412136106615845120,1,2.0
dante_02_1440451736863318016,1,1.0
dante_02_1412800485594210048,1,1.0
dante_02_1424058568983130112,1,1.0
dante_02_1349068785253309952,1,1.0
dante_02_1368586343417315072,1,1.0
dante_02_1432014783059004928,1,1.0
dante_02_1366368802187936000,1,1.0
dante_02_1374141701548302080,1,2.0
dante_02_1410669998570455040,1,1.0
dante_02_1363821285390828032,1,1.0
dante_02_1408632223520133120,1,2.0
dante_02_1357732285039141120,1,1.0
dante_02_1402417658872484096,1,1.0
dante_02_1405683662922866944,1,1.0
dante_02_1364694203469544960,1,1.0
dante_02_1457057815063899904,1,1.0
dante_02_1402668702844304896,1,1.0
dante_02_1396451934815597056,1,1.0
dante_02_1380192851968019968,1,1.0
dante_02_1433519737124889088,1,2.0
dante_02_1346034142098685952,1,1.0
dante_02_1367118195149189120,1,1.0
dante_02_1359506860500537088,1,2.0
dante_02_1394622747494466048,1,1.0
dante_02_1433632139237641984,1,2.0
dante_02_1390338433474866944,1,2.0
dante_02_1415781545294671872,1,2.0
dante_02_1357321897168539904,1,1.0
dante_02_1385665018767752960,1,2.0
dante_02_1371154863095176960,1,2.0
dante_02_1380535409260776960,1,1.0
dante_02_1351270102453394944,1,1.0
dante_02_1376900153924186112,1,1.0
dante_02_1379744210140720896,1,1.0
dante_02_1370333052950446080,1,2.0
dante_02_1422974563038765056,1,1.0
dante_02_1345028630464912896,1,1.0
dante_02_1360560215712813056,1,1.0
dante_02_1351232915204681984,1,1.0
dante_02_1364768324731751936,1,1.0
dante_02_1392455244504763904,1,2.0
dante_02_1415783612029488896,1,1.0
dante_02_1458431340127346944,1,2.0
dante_02_1398432532476142080,1,1.0
dante_02_1366752627636269056,1,1.0
dante_02_1416157422893273088,1,2.0
dante_02_1385639575729676032,1,1.0
dante_02_1408069244525314048,1,2.0
dante_02_1401871453885242880,1,1.0
dante_02_1395047263043478016,1,2.0
dante_02_1347596089231367936,1,1.0
dante_02_1366465458233372928,1,1.0
dante_02_1429217035087752960,1,1.0
dante_02_1413130424579072000,1,1.0
dante_02_1393293490654691072,1,1.0
dante_02_1392087023134167040,1,1.0
dante_02_1379616845309829120,1,1.0
dante_02_1353683126539727104,1,1.0
dante_02_1371979122390490880,1,1.0
dante_02_1447192465103106048,1,2.0
dante_02_1355565079895420928,1,2.0
dante_02_1350882118243646976,1,1.0
dante_02_1391129780204888064,1,1.0
dante_02_1436359137798115072,1,1.0
dante_02_1407741477246091008,1,2.0
dante_02_1390429528825138944,1,1.0
dante_02_1379406650524712960,1,1.0
dante_02_1352323713878920960,1,1.0
dante_02_1404157559573990912,1,2.0
dante_02_1410048303207792896,1,2.0
dante_02_1388517866815823872,1,1.0
dante_02_1375476838999465984,1,1.0
dante_02_1402345871375798016,1,1.0
dante_02_1423748514681703936,1,1.0
dante_02_1389914454918319872,0,
dante_02_1436077789506149888,1,1.0
dante_02_1347263259125154048,1,1.0
dante_02_1374520080055164928,1,1.0
dante_02_1375224605946872064,1,1.0
dante_02_1429912754148752896,1,1.0
dante_02_1361263114784805120,1,1.0
dante_02_1463463863282769920,1,2.0
dante_02_1363593223348837888,1,1.0
dante_02_1408534517061669120,1,2.0
dante_02_1367063771118723072,1,1.0
dante_02_1427679502323360000,1,1.0
dante_02_1395367744846106880,1,1.0
dante_02_1440344968430711040,1,3.0
dante_02_1408098428563898112,1,1.0
dante_02_1359200585896108032,1,2.0
dante_02_1347664559105052928,1,1.0
dante_02_1350159279685251072,1,2.0
dante_02_1410244654940013056,1,2.0
dante_02_1357380182005408000,1,2.0
dante_02_1385209685486226944,1,2.0
dante_02_1350894180982287872,1,1.0
dante_02_1383203730326162944,1,1.0
dante_02_1446142476121746944,1,2.0
dante_02_1424725935367066112,1,2.0
dante_02_1402273537814053120,1,1.0
dante_02_1348791009023569920,1,2.0
dante_02_1366897427144450048,1,1.0
dante_02_1447315545041379072,1,2.0
dante_02_1415688365182124032,1,1.0
dante_02_1370366257724293120,1,1.0
dante_02_1358371676812115968,1,1.0
dante_02_1424144107820261120,1,1.0
dante_02_1428365718051974912,1,2.0
dante_02_1387909915461684992,1,1.0
dante_02_1398689050463251968,1,1.0
dante_02_1412738858651951104,1,1.0
dante_02_1429544818582117888,1,1.0
dante_02_1355145718604964096,1,2.0
dante_02_1440492811808248064,1,2.0
dante_02_1350063330455597056,1,1.0
dante_02_1355522456514081024,1,1.0
dante_02_1380650807071284992,1,1.0
dante_02_1363466644522213120,1,1.0
dante_02_1381758426569702912,1,1.0
dante_02_1389222520931462912,1,1.0
dante_02_1351550573401805056,1,1.0
dante_02_1362831067217018880,1,2.0
dante_02_1410213039484411904,1,2.0
dante_02_1425077900982817024,1,2.0
dante_02_1395177985221829120,1,1.0
dante_02_1393896179780435968,1,2.0
dante_02_1391788691094441984,1,2.0
dante_02_1364227824358280960,1,1.0
dante_02_1399089820731949056,1,1.0
dante_02_1387120963783905024,1,1.0
dante_02_1418562526061732096,1,1.0
dante_02_1406366863962083072,1,1.0
dante_02_1367109522402270976,1,1.0
dante_02_1371956184585015040,1,1.0
dante_02_1425439858277900032,1,1.0
dante_02_1371914651441762048,1,2.0
dante_02_1398629251226684928,1,1.0
dante_02_1367063814831800064,1,1.0
dante_02_1373951672632872960,1,1.0
dante_02_1406004358974775040,1,2.0
dante_02_1409917906406842112,1,2.0
dante_02_1412181569599640064,1,1.0
dante_02_1397985308529020928,1,1.0
dante_02_1358019003566804992,1,1.0
dante_02_1369278946509005056,1,1.0
dante_02_1412508948662525952,1,2.0
dante_02_1393757304596700928,1,2.0
dante_02_1419637610079731968,1,1.0
dante_02_1356595555443565056,1,2.0
dante_02_1410645791484648960,1,2.0
dante_02_1359971949762519040,1,2.0
dante_02_1400270485259276032,1,1.0
dante_02_1410232179452527104,1,2.0
dante_02_1407396828409126912,1,2.0
dante_02_1413600327681691904,1,2.0
dante_02_1363176858158792960,1,1.0
dante_02_1352408241565801984,1,2.0
dante_02_1399434749823888896,1,2.0
dante_02_1402243034507534080,1,2.0
dante_02_1352348925232079104,1,2.0
dante_02_1396527014874598912,1,2.0
dante_02_1380494277562793984,1,1.0
dante_02_1409134986847002880,1,2.0
dante_02_1430224753667804928,1,1.0
dante_02_1393648806462426880,1,2.0
dante_02_1358771416594862080,1,2.0
dante_02_1403744358889890048,1,1.0
dante_02_1361336669300026880,1,2.0
dante_02_1384094842263772928,1,1.0
dante_02_1390011173572156928,1,2.0
dante_02_1375833698487111936,1,2.0
dante_02_1349831438561120000,1,1.0
dante_02_1358883467686256896,1,1.0
dante_02_1350904875647971072,1,1.0
dante_02_1409616846538653952,1,2.0
dante_02_1420849061679226880,1,2.0
dante_02_1375914807308733952,1,2.0
dante_02_1398658095316865024,1,2.0
dante_02_1372495313357929984,1,1.0
dante_02_1350275453878152960,1,2.0
dante_02_1383945039881989888,1,2.0
dante_02_1401152395007217920,1,1.0
dante_02_1384236505183310080,1,2.0
dante_02_1425092250619503104,1,2.0
dante_02_1417248220225356032,1,2.0
dante_02_1376920763970825984,1,2.0
dante_02_1395407503652007936,1,2.0
dante_02_1409598730232286976,1,2.0
dante_02_1396900631261196032,1,2.0
dante_02_1475443058850373888,1,1.0
dante_02_1407786153508491008,1,2.0
dante_02_1351863835817357056,0,
dante_02_1466884383395226112,1,1.0
dante_02_1363831288646554112,1,2.0
dante_02_1387734604182920960,1,2.0
dante_02_1410021672770473984,1,2.0
dante_02_1413824888880647936,0,
dante_02_1397687398318981120,1,2.0
dante_02_1411000189163290880,1,1.0
dante_02_1349795419467951872,1,2.0
dante_02_1354195102265191936,1,1.0
dante_02_1381956422733345024,1,1.0
dante_02_1383491317204886016,1,2.0
dante_02_1381607871415209984,1,2.0
dante_02_1375551806168834048,1,2.0
dante_02_1388986481780350976,1,2.0
dante_02_1365590197967213056,1,2.0
dante_02_1394634795188097024,1,2.0
dante_02_1407873530428023040,1,2.0
dante_02_1377367276026917120,1,2.0
dante_02_1422191085619716096,0,
dante_02_1441427839757213952,1,2.0
dante_02_1351620614210138112,1,1.0
dante_02_1418225227411202048,1,1.0
dante_02_1404876555977957120,1,2.0
dante_02_1401209191457604096,1,2.0
dante_02_1410434320737636096,1,2.0
dante_02_1424769536537021952,1,2.0
dante_02_1439962428712833024,1,2.0
dante_02_1473662465116365056,0,
dante_02_1370760021903035904,1,1.0
dante_02_1404969900880302080,0,
dante_02_1400981607595580928,1,2.0
dante_02_1429973629819830016,1,2.0
dante_02_1387054299763470080,1,2.0
dante_02_1395005431647514880,1,2.0
dante_02_1438492534498631936,1,2.0
dante_02_1375475931507257088,1,2.0
dante_02_1463487271273914112,1,2.0
dante_02_1392141750177870080,1,2.0
dante_02_1362890204776955904,1,1.0
dante_02_1472584585213062912,1,2.0
dante_02_1375824478303887104,1,2.0
dante_02_1406293585981477120,1,2.0
dante_02_1349717209887731968,1,2.0
dante_02_1390713092313600000,1,1.0
dante_02_1349809355546362112,0,
dante_02_1405509518256188928,1,2.0
dante_02_1402774539575116032,1,2.0
dante_02_1372689409154416896,1,2.0
dante_02_1391151632746941952,1,2.0
dante_02_1397675222082404096,1,2.0
dante_02_1394628703229992960,1,2.0
dante_02_1397915767480279040,1,2.0
dante_02_1376689590812152064,1,2.0
dante_02_1376349007283372032,1,2.0
dante_02_1347580047415267072,1,2.0
dante_02_1374781931615834112,1,2.0
dante_02_1387738294541331968,1,1.0
dante_02_1413579259084517120,1,1.0
dante_02_1354833623808167936,1,1.0
dante_02_1350902723772879104,1,1.0
dante_02_1446789157813210880,1,2.0
dante_02_1472995170283053056,1,1.0
dante_02_1469657936158932992,1,2.0
dante_02_1440702669773890048,1,1.0
dante_02_1368967942629687040,1,1.0
dante_02_1347138376319827968,1,2.0
dante_02_1474331092689862912,1,1.0
dante_02_1367276254064434944,1,1.0
dante_02_1365717528673148928,1,1.0
dante_02_1399424400907289088,1,1.0
dante_02_1374819339006775040,1,2.0
dante_02_1476665469599899904,1,2.0
dante_02_1440636316350222080,1,3.0
dante_02_1407692553575621120,1,2.0
dante_02_1472748117124600064,1,1.0
dante_02_1408081683451191040,1,1.0
dante_02_1387424247560166912,1,2.0
dante_02_1410990151208215040,1,1.0
dante_02_1362543635707878912,1,1.0
dante_02_1456987169625722880,0,
dante_02_1440986645059227904,1,1.0
dante_02_1348987795726074112,1,1.0
dante_02_1350900974664211968,1,2.0
dante_02_1398320499663506944,1,1.0
dante_02_1402739873874862080,1,1.0
dante_02_1418280456370393088,1,2.0
dante_02_1349068782547960064,1,2.0
dante_02_1371077656221999104,1,2.0
dante_02_1405953349556621056,1,2.0
dante_02_1356963548828750080,1,2.0
dante_02_1446454313384136960,1,2.0
dante_02_1370050501958639872,1,1.0
dante_02_1396879976922853120,1,1.0
dante_02_1392626268126990080,1,2.0
dante_02_1476617367853707008,1,2.0
dante_02_1406302375065838080,1,2.0
dante_02_1383947591562366976,1,1.0
dante_02_1375180112992334080,1,2.0
dante_02_1402952685737938944,1,2.0
dante_02_1371175933210725888,1,1.0
dante_02_1351918981150614016,1,2.0
dante_02_1427778068979015936,1,2.0
dante_02_1387123521151720960,1,2.0
dante_02_1380479492045553920,1,1.0
dante_02_1371411914199339008,1,1.0
dante_02_1357063051011358976,1,1.0
dante_02_1390431990004977920,1,1.0
dante_02_1351589598040882944,1,2.0
dante_02_1421163255473520896,1,1.0
dante_02_1375445224235876096,1,1.0
dante_02_1351273666131190016,1,1.0
dante_02_1378002390218125056,1,1.0
dante_02_1362362164548407040,1,1.0
dante_02_1413978389682216960,1,1.0
dante_02_1418663265064848896,1,2.0
dante_02_1376891852247461888,1,2.0
dante_02_1403060847262502912,1,2.0
dante_02_1351586123571727872,1,2.0
dante_02_1398761926826541056,1,1.0
dante_02_1440402992625185024,1,2.0
dante_02_1372902763395449088,1,2.0
dante_02_1397185015256076032,1,2.0
dante_02_1351243860350021888,1,2.0
dante_02_1352337517673115904,1,1.0
dante_02_1420414629096919040,1,1.0
dante_02_1476571799852888064,1,1.0
dante_02_1397653030590423040,1,1.0
dante_02_1383094422909427968,1,1.0
dante_02_1415653247520476928,1,1.0
dante_02_1361665752357569024,1,2.0
dante_02_1384866975906663936,1,1.0
dante_02_1413890262271672064,1,1.0
dante_02_1409510629552099072,1,2.0
dante_02_1367547945667730944,1,1.0
dante_02_1395747330406682880,1,2.0
dante_02_1350864809978286080,0,
dante_02_1422346877018776064,1,1.0
dante_02_1368505546471596032,1,2.0
dante_02_1392577782304154112,1,2.0
dante_02_1353476755911273984,1,2.0
dante_02_1395747025212355072,1,2.0
dante_02_1407404486348493056,1,1.0
dante_02_1373978217674072064,1,1.0
dante_02_1437494326997697024,1,1.0
dante_02_1369748616152284928,1,2.0
dante_02_1372987262452036096,0,
dante_02_1396282284895088896,1,2.0
dante_02_1411111365255832064,1,1.0
dante_02_1398998266742776064,1,2.0
dante_02_1415687799236349952,1,2.0
dante_02_1413185483933425920,1,2.0
dante_02_1398372897819959040,1,2.0
dante_02_1400240163347907072,1,2.0
dante_02_1350483013164019968,1,1.0
dante_02_1397889617458863872,1,1.0
dante_02_1418566009569566976,1,2.0
dante_02_1409598733214433024,1,1.0
dante_02_1418164284119556096,0,
dante_02_1428384666613133056,1,2.0
dante_02_1375948584810582016,1,1.0
dante_02_1379419271265086976,1,2.0
dante_02_1386698487715279104,1,1.0
dante_02_1392852995893826048,1,1.0
dante_02_1404639504359727104,1,1.0
dante_02_1356748552677057024,1,2.0
dante_02_1359922411899092992,1,1.0
dante_02_1390279754394344960,0,
dante_02_1365311029194981120,1,2.0
dante_02_1402960700230749952,1,2.0
dante_02_1367173314066735104,1,1.0
dante_02_1392119409582427904,1,2.0
dante_02_1376965274650444032,1,1.0
dante_02_1383933636911635968,1,1.0
dante_02_1388136817392771072,1,2.0
dante_02_1446125547671544064,0,
dante_02_1412530497507442944,1,2.0
dante_02_1376891303456349952,1,2.0
dante_02_1361000642412741120,1,1.0
dante_02_1460944231309139968,1,2.0
dante_02_1354588598406929920,1,2.0
dante_02_1403014765602091008,1,1.0
dante_02_1452998420940014080,1,1.0
dante_02_1411423507318252032,1,1.0
dante_02_1400849135738274048,1,1.0
dante_02_1367561065136087040,1,1.0
dante_02_1450167672197586944,1,3.0
dante_02_1413916943892073984,1,2.0
dante_02_1390287567061402112,1,1.0
dante_02_1453777415176602112,1,2.0
dante_02_1415009505709022976,1,1.0
dante_02_1371082687105150976,1,2.0
dante_02_1392212941693406976,1,2.0
dante_02_1397871741024801024,1,2.0
dante_02_1403507196193906944,1,2.0
dante_02_1394444754549711104,1,2.0
dante_02_1364276108259130880,1,1.0
dante_02_1378785938084617984,1,2.0
dante_02_1436430204541492992,1,2.0
dante_02_1370471518040391936,1,1.0
dante_02_1428351309321687040,1,2.0
dante_02_1380139139379686912,1,1.0
dante_02_1444803710530560000,1,1.0
dante_02_1424086948021427968,1,1.0
dante_02_1412809753265331968,1,2.0
dante_02_1350853227252736000,1,2.0
dante_02_1379151356041309952,1,2.0
dante_02_1428138979317190912,1,1.0
dante_02_1393584877782683904,1,2.0
dante_02_1409958124933550080,1,1.0
dante_02_1379895699177943040,1,1.0
dante_02_1395028599388975104,1,2.0
dante_02_1469052864974802944,1,1.0
dante_02_1404882426283897088,1,1.0
dante_02_1349466506011226112,1,3.0
dante_02_1411130130777394944,1,1.0
dante_02_1443725974823129088,1,2.0
dante_02_1407825134275153920,1,2.0
dante_02_1407344912731980032,1,2.0
dante_02_1395024091074241024,1,2.0
dante_02_1376245936817647872,1,2.0
dante_02_1415010922234528000,1,2.0
dante_02_1393018642170842880,1,2.0
dante_02_1389662735928119040,1,2.0
dante_02_1404819714367442944,1,2.0
dante_02_1370319433202295040,1,2.0
dante_02_1395375952654437888,1,1.0
dante_02_1364002826674991104,1,2.0
dante_02_1359501868100124928,1,1.0
dante_02_1353065560863461120,1,2.0
dante_02_1472552370928247040,1,2.0
dante_02_1457330989114473984,1,1.0
dante_02_1366515095006765056,1,1.0
dante_02_1425527919628242944,1,2.0
dante_02_1353310595639083008,1,1.0
dante_02_1371194974050598912,1,2.0
dante_02_1375495977000431872,1,1.0
dante_02_1404613844551482880,1,2.0
dante_02_1387502887211867904,1,2.0
dante_02_1358781212886728960,1,2.0
dante_02_1376871911049794048,1,2.0
dante_02_1353482385929723904,1,2.0
dante_02_1469341481664232960,1,2.0
dante_02_1380226107715297024,1,1.0
dante_02_1426160819960697088,1,1.0
dante_02_1408141231566245888,1,1.0
dante_02_1369717576348107008,1,1.0
dante_02_1447300160707514112,1,1.0
dante_02_1408520671374810880,1,2.0
dante_02_1405969184635375872,1,2.0
dante_02_1462865691833516032,0,
dante_02_1358447455998778880,1,2.0
dante_02_1408467648187440896,1,1.0
dante_02_1413099362926878976,1,2.0
dante_02_1431997170274782976,1,2.0
dante_02_1440099572366201088,1,2.0
dante_02_1465687215506350080,1,2.0
dante_02_1450971103564901888,1,1.0
dante_02_1372595464374255872,1,1.0
dante_02_1450578804007742976,1,1.0
dante_02_1379598104559768064,1,2.0
dante_02_1405885321259147008,1,1.0
dante_02_1451319551401071104,1,2.0
dante_02_1394666129046528000,1,1.0
dante_02_1348267874188668928,1,2.0
dante_02_1380593207709422080,1,2.0
dante_02_1421130536085504000,1,1.0
dante_02_1366743535211414016,1,1.0
dante_02_1382476438675262976,1,2.0
dante_02_1439981237800742912,1,1.0
dante_02_1442470976122408960,0,
dante_02_1373247678587531008,1,2.0
dante_02_1425891769317723904,1,1.0
dante_02_1436088379024740096,1,2.0
dante_02_1369732731396035072,1,1.0
dante_02_1466023964849937920,1,1.0
dante_02_1360277201246167040,1,2.0
dante_02_1397900202716061952,1,1.0
dante_02_1418895583331426048,1,2.0
dante_02_1410335397339533056,1,2.0
dante_02_1389965838506156032,1,1.0
dante_02_1472523162055320064,1,1.0
dante_02_1384301483588349952,1,2.0
dante_02_1350840377205534976,1,1.0
dante_02_1401141030393724928,1,2.0
dante_02_1377210041460261120,1,1.0
dante_02_1407314853870572032,1,1.0
dante_02_1367556967586266880,1,1.0
dante_02_1379787427129212928,1,1.0
dante_02_1349363227214426112,1,2.0
dante_02_1349786407234121984,0,
dante_02_1400149261501799936,1,1.0
dante_02_1353097828176948992,1,2.0
dante_02_1378111607390212096,1,2.0
dante_02_1390719921827586048,1,1.0
dante_02_1375062461754322944,1,1.0
dante_02_1380509749515543040,1,1.0
dante_02_1410912943974256896,1,1.0
dante_02_1397198424471133952,1,1.0
dante_02_1399888321241924096,1,2.0
dante_02_1404769901294898944,1,2.0
dante_02_1446564879024931072,1,1.0
dante_02_1396905096601083904,1,1.0
dante_02_1412509259124855040,1,1.0
dante_02_1427640799664262912,1,1.0
dante_02_1406318710198084096,1,1.0
dante_02_1375420770285915904,1,1.0
dante_02_1397906534068145920,1,1.0
dante_02_1375081124695772928,1,2.0
dante_02_1371574332762296064,1,1.0
dante_02_1418329089304370944,1,2.0
dante_02_1424934994938671104,0,
dante_02_1351481550114849024,1,1.0
dante_02_1399482865184879104,1,2.0
dante_02_1460743099324506112,1,2.0
dante_02_1473799812441071872,1,1.0
dante_02_1423418918400572928,1,1.0
dante_02_1403140847596719872,0,
dante_02_1395346365211987968,1,1.0
dante_02_1400265223622344960,1,1.0
dante_02_1395089183144825088,1,1.0
dante_02_1392257843475144960,1,1.0
dante_02_1403415325752937984,1,2.0
dante_02_1367430152037229056,1,1.0
dante_02_1397917199583518976,1,1.0
dante_02_1352949796613579008,1,2.0
dante_02_1417546012839792896,1,1.0
dante_02_1395847243576585984,1,2.0
dante_02_1399396081188868096,1,2.0
dante_02_1415810016586747904,1,2.0
dante_02_1393948728164332032,1,2.0
dante_02_1361255559819907072,1,1.0
dante_02_1374683718179302912,1,1.0
dante_02_1392562241472540928,1,1.0
dante_02_1351123751446982912,1,1.0
dante_02_1399483148732355072,1,2.0
dante_02_1381578340855901952,1,2.0
dante_02_1394025689872059904,1,2.0
dante_02_1408511832319574016,1,2.0
dante_02_1374457413563153920,1,1.0
dante_02_1408924344454110976,1,2.0
dante_02_1428700238072667904,1,2.0
dante_02_1398799832102354944,1,1.0
dante_02_1408564123806449920,1,2.0
dante_02_1408565295858467072,1,2.0
dante_02_1353858899145871104,1,1.0
dante_02_1439385751884647936,1,1.0
dante_02_1460355730981143040,1,2.0
dante_02_1417162280999919872,1,2.0
dante_02_1395068307494088960,1,1.0
dante_02_1369689233695325952,1,2.0
dante_02_1417199990938690048,1,1.0
dante_02_1473026884531207936,1,2.0
dante_02_1394789343617854976,1,1.0
dante_02_1372324312028474880,1,1.0
dante_02_1367521817250955008,1,1.0
dante_02_1410619865384239104,1,2.0
dante_02_1375108137322230016,1,1.0
dante_02_1425566677819970048,1,2.0
dante_02_1354367538340225024,1,1.0
dante_02_1425440616259981056,1,1.0
dante_02_1397646557378499072,0,
dante_02_1378300447694414080,1,2.0
dante_02_1444406606091981056,1,2.0
dante_02_1412817388794532096,1,2.0
dante_02_1388119314453123072,1,1.0
dante_02_1387476427424079872,1,1.0
dante_02_1392991459654131968,1,2.0
dante_02_1412216928563864064,1,2.0
dante_02_1374470561057763072,1,2.0
dante_02_1405002595903681024,1,1.0
dante_02_1459268033646637056,1,1.0
dante_02_1351623522683130112,1,2.0
dante_02_1408602948364612096,1,2.0
dante_02_1380718136807325952,1,1.0
dante_02_1407280702899600896,1,2.0
dante_02_1350865375815213056,1,1.0
dante_02_1357721426946626048,1,2.0
dante_02_1383099650530509056,1,1.0
dante_02_1420750344758329088,1,1.0
dante_02_1441907728901935104,1,1.0
dante_02_1425884708060152064,1,2.0
dante_02_1347301210148250112,1,1.0
dante_02_1391785773486194944,1,1.0
dante_02_1406963620525793024,1,2.0
dante_02_1449423051183968000,0,
dante_02_1450949008004947968,1,2.0
dante_02_1429863169690906880,1,2.0
dante_02_1411425777191641088,1,2.0
dante_02_1433863574393327872,1,1.0
dante_02_1402428098520432896,1,2.0
dante_02_1402971343285587968,1,2.0
dante_02_1377604693803855872,1,2.0
dante_02_1397609847303155968,1,1.0
dante_02_1440341565717712896,1,2.0
dante_02_1394627326755832064,1,2.0
dante_02_1410917190690296064,1,1.0
dante_02_1358534520455246080,1,2.0
dante_02_1421847578971356928,1,1.0
dante_02_1408583035780579072,1,2.0
dante_02_1350993081877876992,1,2.0
dante_02_1429170265167213056,1,2.0
dante_02_1367052605478866944,1,1.0
dante_02_1430473436317487104,1,2.0
dante_02_1395452981131238912,1,1.0
dante_02_1375394947910802944,1,2.0
dante_02_1378308768459525888,1,1.0
dante_02_1375496966919053056,1,2.0
dante_02_1389390814149844992,1,2.0
dante_02_1414267715599142912,1,2.0
dante_02_1463137719371152896,1,1.0
dante_02_1419735329607720960,1,2.0
dante_02_1383384892000509952,1,2.0
dante_02_1399446883593036032,1,2.0
dante_02_1423650866364621056,1,2.0
dante_02_1406784901727280896,1,1.0
dante_02_1381203424037986048,1,2.0
dante_02_1366404214096883968,1,2.0
dante_02_1392144815740047104,1,2.0
dante_02_1367240868567073024,1,1.0
dante_02_1396922834178526976,1,2.0
dante_02_1410671804419609088,1,2.0
dante_02_1422919723965107968,1,1.0
dante_02_1376118714781815040,1,1.0
dante_02_1409845989515706112,1,1.0
dante_02_1372348223998791936,1,1.0
dante_02_1394631355665841920,1,1.0
dante_02_1473677993818137088,1,2.0
dante_02_1422330810892538112,1,1.0
dante_02_1369312876545125888,1,2.0
dante_02_1394439445932356096,0,
dante_02_1398056322663424000,1,2.0
dante_02_1464605828061830912,1,1.0
dante_02_1363941113959239936,1,1.0
dante_02_1433025221741666048,1,2.0
dante_02_1423379244164559104,1,2.0
dante_02_1357492446922481920,1,2.0
dante_02_1380654582045540096,1,2.0
dante_02_1410665967290667008,1,2.0
dante_02_1376891152486572032,0,
dante_02_1349524705464738048,1,3.0
dante_02_1436426848964076032,1,2.0
dante_02_1423378727946292992,1,1.0
dante_02_1357271135692455936,1,1.0
dante_02_1404241173242434048,1,1.0
dante_02_1423375610366370048,1,2.0
dante_02_1359522159358603008,1,1.0
dante_02_1442824058115132928,1,1.0
dante_02_1400909758375371008,1,1.0
dante_02_1440672102785306880,1,3.0
dante_02_1398668495785804032,1,1.0
dante_02_1409485255959059968,1,1.0
dante_02_1449470548967318016,1,1.0
dante_02_1407122987099333120,1,1.0
dante_02_1411435852237050112,1,2.0
dante_02_1456660004199665920,1,2.0
dante_02_1422585540193440000,1,1.0
dante_02_1355615560365707008,1,3.0
dante_02_1417582788547695104,1,1.0
dante_02_1411031850613711104,1,2.0
dante_02_1450892643987303936,1,2.0
dante_02_1473784023054959104,1,2.0
dante_02_1408185353106821120,1,1.0
dante_02_1423069170690925056,1,2.0
dante_02_1434151143752486912,1,2.0
dante_02_1345760279490146048,1,2.0
dante_02_1435401586000412928,1,1.0
dante_02_1407644715391069952,1,2.0
dante_02_1351929046406471936,1,2.0
dante_02_1398010537200475904,1,2.0
dante_02_1373282818906788096,1,1.0
dante_02_1405705245263426048,1,2.0
dante_02_1367851411795508992,1,1.0
dante_02_1467643990703063040,1,3.0
dante_02_1351273634665520896,1,1.0
dante_02_1358062624643162112,1,1.0
dante_02_1371519960787341056,1,2.0
dante_02_1404513092013335040,1,2.0
dante_02_1412132787205950976,1,2.0
dante_02_1404556423695109888,1,2.0
dante_02_1352640984782351872,1,1.0
dante_02_1413641288344276992,1,2.0
dante_02_1417113979202200064,1,2.0
dante_02_1379573127139758080,1,1.0
dante_02_1374760600245580032,1,1.0
dante_02_1374437900155191040,1,2.0
dante_02_1359594529314270976,0,
dante_02_1353679477109367040,1,2.0
dante_02_1365737097387213056,1,1.0
dante_02_1417535445110558976,1,2.0
dante_02_1371962148830739968,1,1.0
dante_02_1382804058877083904,1,1.0
dante_02_1412769641819214080,1,2.0
dante_02_1449446088692441088,0,
dante_02_1372244569274867968,1,1.0
dante_02_1415285610777128960,1,1.0
dante_02_1404462366130118912,1,2.0
dante_02_1373744833228120064,1,1.0
dante_02_1350891655809936896,1,2.0
dante_02_1351200602416700928,1,2.0
dante_02_1369310077589597952,1,1.0
dante_02_1426132128325059072,1,1.0
