ID_DSTOCKS,ID_TOKEN,TOKEN,POS
dante_01_448228483173715968l,8,hoje,ADV
dante_01_448228483173715968l,9,a,ADP
dante_01_448228483173715968l,10,o,DET
dante_01_448228483173715968l,11,preço,NOUN
dante_01_448228483173715968l,12,de,ADP
dante_01_448228483173715968l,13,R$,SYM
dante_01_448228483173715968l,14,18,NUM
dante_01_448228483173715968l,15,(,PUNCT
dante_01_448228483173715968l,16,+,SYM
dante_01_448228483173715968l,17,"1,35",NUM
dante_01_448228483173715968l,18,%,SYM
dante_01_448228483173715968l,19,),PUNCT
dante_01_448228483173715968l,20,com,ADP
dante_01_448228483173715968l,21,volume,NOUN
dante_01_448228483173715968l,22,de,ADP
dante_01_448228483173715968l,23,R$,SYM
dante_01_448228483173715968l,24,"16,47",NUM
dante_01_448228483173715968l,25,mm,NOUN
dante_01_448228483173715968l,26,.,PUNCT
dante_01_448228483173715968l,27,$LIGT3,X
dante_01_448248852140003328l,1,@dilmabr,PROPN
dante_01_448248852140003328l,2,Vc,PRON
dante_01_448248852140003328l,3,fudeo,VERB
dante_01_448248852140003328l,4,com,ADP
dante_01_448248852140003328l,5,a,DET
dante_01_448248852140003328l,6,#petr4,PROPN
dante_01_448248852140003328l,7,junto,ADV
dante_01_448248852140003328l,8,com,ADP
dante_01_448248852140003328l,9,o,DET
dante_01_448248852140003328l,10,vagabundo,NOUN
dante_01_448248852140003328l,11,de,ADP
dante_01_448248852140003328l,12,o,DET
dante_01_448248852140003328l,13,lula,PROPN
dante_01_448249314507501568l,1,RT,X
dante_01_448249314507501568l,2,@WallFigueiredo,PROPN
dante_01_448249314507501568l,3,:,PUNCT
dante_01_448249314507501568l,4,Rastreamento,NOUN
dante_01_448249314507501568l,5,ações,NOUN
dante_01_448249314507501568l,6,-,PUNCT
dante_01_448249314507501568l,7,Gráfico,NOUN
dante_01_448249314507501568l,8,diário,ADJ
dante_01_448249314507501568l,9,-,PUNCT
dante_01_448249314507501568l,10,16h,NOUN
dante_01_448249314507501568l,11,.,PUNCT
dante_01_448249314507501568l,12,Analise,VERB
dante_01_448249314507501568l,13,se,SCONJ
dante_01_448249314507501568l,14,romper,VERB
dante_01_448249314507501568l,15,:,PUNCT
dante_01_448249314507501568l,16,ABEV3,PROPN
dante_01_448249314507501568l,17,16.86,NUM
dante_01_448249314507501568l,18,BBDC3,PROPN
dante_01_448249314507501568l,19,31.03,NUM
dante_01_448249314507501568l,20,CSMG3,PROPN
dante_01_448249314507501568l,21,34.11,NUM
dante_01_448249314507501568l,22,MULT3,PROPN
dante_01_448249314507501568l,23,47.25,NUM
dante_01_448249314507501568l,24,PCAR4,PROPN
dante_01_448249314507501568l,25,98.28,NUM
dante_01_448249314507501568l,26,PS,PROPN
dante_01_448249314507501568l,27,…,PUNCT
dante_01_448249398133547008l,1,RT,X
dante_01_448249398133547008l,2,@WallFigueiredo,PROPN
dante_01_448249398133547008l,3,:,PUNCT
dante_01_448249398133547008l,4,Rastreamento,NOUN
dante_01_448249398133547008l,5,ações,NOUN
dante_01_448249398133547008l,6,-,PUNCT
dante_01_448249398133547008l,7,Gráfico,NOUN
dante_01_448249398133547008l,8,diário,ADJ
dante_01_448249398133547008l,9,-,PUNCT
dante_01_448249398133547008l,10,14h,NOUN
dante_01_448249398133547008l,11,.,PUNCT
dante_01_448249398133547008l,12,Analise,VERB
dante_01_448249398133547008l,13,se,SCONJ
dante_01_448249398133547008l,14,romper,VERB
dante_01_448249398133547008l,15,:,PUNCT
dante_01_448249398133547008l,16,ABEV3,PROPN
dante_01_448249398133547008l,17,"16,84",NUM
dante_01_448249398133547008l,18,BBDC3,PROPN
dante_01_448249398133547008l,19,"30,89",NUM
dante_01_448249398133547008l,20,BVMF3,PROPN
dante_01_448249398133547008l,21,"10,51",NUM
dante_01_448249398133547008l,22,CCRO3,PROPN
dante_01_448249398133547008l,23,"16,99",NUM
dante_01_448249398133547008l,24,CRUZ3,PROPN
dante_01_448249398133547008l,25,"21,2",NUM
dante_01_448249398133547008l,26,…,PUNCT
dante_01_448249420552089600l,1,RT,X
dante_01_448249420552089600l,2,@WallFigueiredo,PROPN
dante_01_448249420552089600l,3,:,PUNCT
dante_01_448249420552089600l,4,Rastreamento,NOUN
dante_01_448249420552089600l,5,ações,NOUN
dante_01_448249420552089600l,6,-,PUNCT
dante_01_448249420552089600l,7,Gráfico,NOUN
dante_01_448249420552089600l,8,diário,ADJ
dante_01_448249420552089600l,9,-,PUNCT
dante_01_448249420552089600l,10,12h,NOUN
dante_01_448249420552089600l,11,.,PUNCT
dante_01_448249420552089600l,12,Analise,VERB
dante_01_448249420552089600l,13,se,SCONJ
dante_01_448249420552089600l,14,romper,VERB
dante_01_448249420552089600l,15,:,PUNCT
dante_01_448249420552089600l,16,BBDC3,PROPN
dante_01_448249420552089600l,17,"30,37",NUM
dante_01_448249420552089600l,18,Ativo,NOUN
dante_01_448249420552089600l,19,c/,ADP
dante_01_448249420552089600l,20,vol,NOUN
dante_01_448249420552089600l,21,Financeiro,ADJ
dante_01_448249420552089600l,22,Superior,ADJ
dante_01_448249420552089600l,23,a,ADP
dante_01_448249420552089600l,24,a,DET
dante_01_448249420552089600l,25,sua,DET
dante_01_448249420552089600l,26,MM21,NOUN
dante_01_448249420552089600l,27,-,PUNCT
dante_01_448249420552089600l,28,12h,NOUN
dante_01_448249420552089600l,29,:,PUNCT
dante_01_448249420552089600l,30,…,PUNCT
dante_01_448252691761094656l,1,@Adriano3Luis,PROPN
dante_01_448252691761094656l,2,concordo,VERB
dante_01_448252691761094656l,3,com,ADP
dante_01_448252691761094656l,4,vc,PRON
dante_01_448252691761094656l,5,",",PUNCT
dante_01_448252691761094656l,6,talvez,ADV
dante_01_448252691761094656l,7,o,DET
dante_01_448252691761094656l,8,mercado,NOUN
dante_01_448252691761094656l,9,tenha,AUX
dante_01_448252691761094656l,10,precificado,VERB
dante_01_448252691761094656l,11,isto,PRON
dante_01_448252691761094656l,12,",",PUNCT
dante_01_448252691761094656l,13,e,CCONJ
dante_01_448252691761094656l,14,agora,ADV
dante_01_448252691761094656l,15,com,ADP
dante_01_448252691761094656l,16,2,NUM
dante_01_448252691761094656l,17,anos,NOUN
dante_01_448252691761094656l,18,de,ADP
dante_01_448252691761094656l,19,',PUNCT
dante_01_448252691761094656l,20,paz,NOUN
dante_01_448252691761094656l,21,',PUNCT
dante_01_448252691761094656l,22,tomara,VERB
dante_01_448252691761094656l,23,que,SCONJ
dante_01_448252691761094656l,24,amanhã,ADV
dante_01_448252691761094656l,25,suba,VERB
dante_01_448252691761094656l,26,",",PUNCT
dante_01_448252691761094656l,27,p,ADP
dante_01_448252691761094656l,28,vender,VERB
dante_01_448252691761094656l,29,petr4,PROPN
dante_01_448260983841382400l,1,“,PUNCT
dante_01_448260983841382400l,2,@lambari_trader,PROPN
dante_01_448260983841382400l,3,:,PUNCT
dante_01_448260983841382400l,4,Agora,ADV
dante_01_448260983841382400l,5,em,ADP
dante_01_448260983841382400l,6,o,DET
dante_01_448260983841382400l,7,JN,PROPN
dante_01_448260983841382400l,8,",",PUNCT
dante_01_448260983841382400l,9,mais,DET
dante_01_448260983841382400l,10,escândalo,NOUN
dante_01_448260983841382400l,11,em,ADP
dante_01_448260983841382400l,12,a,DET
dante_01_448260983841382400l,13,PeTebrás,PROPN
dante_01_448260983841382400l,14,...,PUNCT
dante_01_448260983841382400l,15,”,PUNCT
dante_01_448260983841382400l,16,E,CCONJ
dante_01_448260983841382400l,17,até,ADP
dante_01_448260983841382400l,18,quando,ADV
dante_01_448260983841382400l,19,vai,VERB
dante_01_448260983841382400l,20,a,DET
dante_01_448260983841382400l,21,subida,NOUN
dante_01_448260983841382400l,22,de,ADP
dante_01_448260983841382400l,23,a,DET
dante_01_448260983841382400l,24,petr3,PROPN
dante_01_448260983841382400l,25,e,CCONJ
dante_01_448260983841382400l,26,petr4,PROPN
dante_01_448260983841382400l,27,?,PUNCT
dante_01_448260983841382400l,28,?,PUNCT
dante_01_448270607235690497l,1,@Scaffaro,PROPN
dante_01_448270607235690497l,2,PETR3,PROPN
dante_01_448270607235690497l,3,eu,PRON
dante_01_448270607235690497l,4,não,ADV
dante_01_448270607235690497l,5,acompanho,VERB
dante_01_448270607235690497l,6,.,PUNCT
dante_01_448270607235690497l,7,PETR4,PROPN
dante_01_448270607235690497l,8,bate,VERB
dante_01_448270607235690497l,9,$,SYM
dante_01_448270607235690497l,10,15,NUM
dante_01_448270607235690497l,11,essa,DET
dante_01_448270607235690497l,12,semana,NOUN
dante_01_448270607235690497l,13,",",PUNCT
dante_01_448270607235690497l,14,depois,ADV
dante_01_448270607235690497l,15,congestiona,VERB
dante_01_448270607235690497l,16,.,PUNCT
dante_01_448270607235690497l,17,Chute,NOUN
dante_01_448270607235690497l,18,puro,ADJ
dante_01_448270607235690497l,19,",",PUNCT
dante_01_448270607235690497l,20,NÃO,ADV
dante_01_448270607235690497l,21,confie,VERB
dante_01_448270607235690497l,22,em,ADP
dante_01_448270607235690497l,23,isso,PRON
dante_01_448270607235690497l,24,",",PUNCT
dante_01_448270607235690497l,25,eh,INTJ
dante_01_448270607235690497l,26,eh,INTJ
dante_01_448270607235690497l,27,...,PUNCT
dante_01_448270607235690497l,28,Abç,NOUN
dante_01_448270607235690497l,29,!,PUNCT
dante_01_448274532756115457l,1,Se,PRON
dante_01_448274532756115457l,2,dizer,VERB
dante_01_448274532756115457l,3,enganada,ADJ
dante_01_448274532756115457l,4,é,AUX
dante_01_448274532756115457l,5,ingenuidade,NOUN
dante_01_448274532756115457l,6,ou,CCONJ
dante_01_448274532756115457l,7,esperteza,NOUN
dante_01_448274532756115457l,8,demais,ADV
dante_01_448274532756115457l,9,exdirtr,NOUN
dante_01_448274532756115457l,10,#PETR4,PROPN
dante_01_448274532756115457l,11,http://t.co/aiHc8DoM0m,SYM
dante_01_448274532756115457l,12,http://t.co/ahMKEhYbF0,SYM
dante_01_448274532756115457l,13,#SomosTodosContraMarcoCivil,X
dante_01_448276557946421249l,1,#BOVESPA,X
dante_01_448276557946421249l,2,#JBSS3,X
dante_01_448276557946421249l,3,#FRIBOI,X
dante_01_448276557946421249l,4,Lucro,NOUN
dante_01_448276557946421249l,5,de,ADP
dante_01_448276557946421249l,6,a,DET
dante_01_448276557946421249l,7,JBS,PROPN
dante_01_448276557946421249l,8,mais,ADV
dante_01_448276557946421249l,9,que,SCONJ
dante_01_448276557946421249l,10,dobra,VERB
dante_01_448276557946421249l,11,",",PUNCT
dante_01_448276557946421249l,12,mas,CCONJ
dante_01_448276557946421249l,13,fica,VERB
dante_01_448276557946421249l,14,abaixo,ADV
dante_01_448276557946421249l,15,de,ADP
dante_01_448276557946421249l,16,o,PRON
dante_01_448276557946421249l,17,esperado,VERB
dante_01_448276557946421249l,18,:,PUNCT
dante_01_448276557946421249l,19,http://t.co/CBGIHV2kEj,SYM
dante_01_448276557946421249l,20,#MEAT,X
dante_01_448289071920472064l,1,@ferrisss,PROPN
dante_01_448289071920472064l,2,:,PUNCT
dante_01_448289071920472064l,3,sua,DET
dante_01_448289071920472064l,4,compra,NOUN
dante_01_448289071920472064l,5,dias,NOUN
dante_01_448289071920472064l,6,atras,ADV
dante_01_448289071920472064l,7,de,ADP
dante_01_448289071920472064l,8,#JBSS3,PROPN
dante_01_448289071920472064l,9,fez,VERB
dante_01_448289071920472064l,10,volume,NOUN
dante_01_448289071920472064l,11,>,SYM
dante_01_448289071920472064l,12,de,ADP
dante_01_448289071920472064l,13,a,DET
dante_01_448289071920472064l,14,média,NOUN
dante_01_448289071920472064l,15,(,PUNCT
dante_01_448289071920472064l,16,rs,X
dante_01_448289071920472064l,17,),PUNCT
dante_01_448289071920472064l,18,.,PUNCT
dante_01_448289071920472064l,19,Vc,PRON
dante_01_448289071920472064l,20,deve,VERB
dante_01_448289071920472064l,21,ter,AUX
dante_01_448289071920472064l,22,comprado,VERB
dante_01_448289071920472064l,23,um,DET
dante_01_448289071920472064l,24,fundo,NOUN
dante_01_448289071920472064l,25,.,PUNCT
dante_01_448289071920472064l,26,Parabéns,NOUN
dante_01_448289071920472064l,27,+,ADV
dante_01_448289071920472064l,28,1x,NOUN
dante_01_448289071920472064l,29,http://t.co/MpQ0Bh0E94,SYM
dante_01_448301183678312448l,1,@Zaga_Silos,PROPN
dante_01_448301183678312448l,2,existem,VERB
dante_01_448301183678312448l,3,varios,DET
dante_01_448301183678312448l,4,tipos,NOUN
dante_01_448301183678312448l,5,de,ADP
dante_01_448301183678312448l,6,açoes,NOUN
dante_01_448301183678312448l,7,",",PUNCT
dante_01_448301183678312448l,8,eu,PRON
dante_01_448301183678312448l,9,citei,VERB
dante_01_448301183678312448l,10,uma,NUM
dante_01_448301183678312448l,11,a,DET
dante_01_448301183678312448l,12,Petr4,PROPN
dante_01_448301183678312448l,13,",",PUNCT
dante_01_448301183678312448l,14,mas,CCONJ
dante_01_448301183678312448l,15,tem,VERB
dante_01_448301183678312448l,16,a,DET
dante_01_448301183678312448l,17,Petr3,PROPN
dante_01_448301183678312448l,18,tambem,ADV
dante_01_448301183678312448l,19,.,PUNCT
dante_01_448301183678312448l,20,Tem,AUX
dante_01_448301183678312448l,21,que,SCONJ
dante_01_448301183678312448l,22,usar,VERB
dante_01_448301183678312448l,23,a,DET
dante_01_448301183678312448l,24,media,NOUN
dante_01_448301183678312448l,25,anual,ADJ
dante_01_448301183678312448l,26,",",PUNCT
dante_01_448301183678312448l,27,para,ADP
dante_01_448301183678312448l,28,sermos,AUX
dante_01_448301183678312448l,29,justos,ADJ
dante_01_448301183678312448l,30,.,PUNCT
dante_01_448301576525205504l,1,@Zaga_Silos,PROPN
dante_01_448301576525205504l,2,Açoes,NOUN
dante_01_448301576525205504l,3,Petr4,PROPN
dante_01_448301576525205504l,4,valia,VERB
dante_01_448301576525205504l,5,"4,26",NUM
dante_01_448301576525205504l,6,hoje,ADV
dante_01_448301576525205504l,7,vale,VERB
dante_01_448301576525205504l,8,"14,42",NUM
dante_01_448301576525205504l,9,.,PUNCT
dante_01_448301576525205504l,10,Lucro,NOUN
dante_01_448301576525205504l,11,de,ADP
dante_01_448301576525205504l,12,2002,NUM
dante_01_448301576525205504l,13,foi,AUX
dante_01_448301576525205504l,14,de,ADP
dante_01_448301576525205504l,15,8,NUM
dante_01_448301576525205504l,16,bilhoes,NOUN
dante_01_448301576525205504l,17,",",PUNCT
dante_01_448301576525205504l,18,em,ADP
dante_01_448301576525205504l,19,2013,NUM
dante_01_448301576525205504l,20,foi,AUX
dante_01_448301576525205504l,21,de,ADP
dante_01_448301576525205504l,22,23,NUM
dante_01_448301576525205504l,23,bilhoes,NOUN
dante_01_448301576525205504l,24,.,PUNCT
dante_01_448304432351289344l,1,@edbarrosadv,PROPN
dante_01_448304432351289344l,2,Desculpe,VERB
dante_01_448304432351289344l,3,meu,DET
dante_01_448304432351289344l,4,caro,ADV
dante_01_448304432351289344l,5,",",PUNCT
dante_01_448304432351289344l,6,PETR4.SA,PROPN
dante_01_448304432351289344l,7,valia,VERB
dante_01_448304432351289344l,8,R$,SYM
dante_01_448304432351289344l,9,"46,56",NUM
dante_01_448304432351289344l,10,em,ADP
dante_01_448304432351289344l,11,o,DET
dante_01_448304432351289344l,12,primeiro,ADJ
dante_01_448304432351289344l,13,dia,NOUN
dante_01_448304432351289344l,14,de,ADP
dante_01_448304432351289344l,15,governo,NOUN
dante_01_448304432351289344l,16,PTista,ADJ
dante_01_448304432351289344l,17,em,ADP
dante_01_448304432351289344l,18,2003,NUM
dante_01_448304432351289344l,19,",",PUNCT
dante_01_448304432351289344l,20,hoje,ADV
dante_01_448304432351289344l,21,vale,VERB
dante_01_448304432351289344l,22,apenas,ADV
dante_01_448304432351289344l,23,R$,SYM
dante_01_448304432351289344l,24,"14,4",NUM
dante_01_448320560398098432l,1,@mobilon,PROPN
dante_01_448320560398098432l,2,e,CCONJ
dante_01_448320560398098432l,3,eu,PRON
dante_01_448320560398098432l,4,achando,VERB
dante_01_448320560398098432l,5,que,SCONJ
dante_01_448320560398098432l,6,ia,AUX
dante_01_448320560398098432l,7,me,PRON
dante_01_448320560398098432l,8,livrar,VERB
dante_01_448320560398098432l,9,de,ADP
dante_01_448320560398098432l,10,o,DET
dante_01_448320560398098432l,11,bbas3,PROPN
dante_01_448320560398098432l,12,...,PUNCT
dante_01_448420348631846912l,1,Após,ADP
dante_01_448420348631846912l,2,Brasil,PROPN
dante_01_448420348631846912l,3,",",PUNCT
dante_01_448420348631846912l,4,Petrobras,PROPN
dante_01_448420348631846912l,5,e,CCONJ
dante_01_448420348631846912l,6,Eletrobras,PROPN
dante_01_448420348631846912l,7,também,ADV
dante_01_448420348631846912l,8,têm,VERB
dante_01_448420348631846912l,9,rating,NOUN
dante_01_448420348631846912l,10,rebaixado,VERB
dante_01_448420348631846912l,11,por,ADP
dante_01_448420348631846912l,12,a,DET
dante_01_448420348631846912l,13,S&P,PROPN
dante_01_448420348631846912l,14,:,PUNCT
dante_01_448420348631846912l,15,As,DET
dante_01_448420348631846912l,16,notas,NOUN
dante_01_448420348631846912l,17,acompanha,VERB
dante_01_448420348631846912l,18,...,PUNCT
dante_01_448420348631846912l,19,http://t.co/ESzGINV8o6,SYM
dante_01_448420348631846912l,20,#infomoney,X
dante_01_448420348631846912l,21,#vale5,X
dante_01_448420692854595584l,1,RT,X
dante_01_448420692854595584l,2,@clickinv_VALE5,PROPN
dante_01_448420692854595584l,3,:,PUNCT
dante_01_448420692854595584l,4,Após,ADP
dante_01_448420692854595584l,5,Brasil,PROPN
dante_01_448420692854595584l,6,",",PUNCT
dante_01_448420692854595584l,7,Petrobras,PROPN
dante_01_448420692854595584l,8,e,CCONJ
dante_01_448420692854595584l,9,Eletrobras,PROPN
dante_01_448420692854595584l,10,também,ADV
dante_01_448420692854595584l,11,têm,VERB
dante_01_448420692854595584l,12,rating,NOUN
dante_01_448420692854595584l,13,rebaixado,VERB
dante_01_448420692854595584l,14,Por,ADP
dante_01_448420692854595584l,15,a,DET
dante_01_448420692854595584l,16,S&P,PROPN
dante_01_448420692854595584l,17,:,PUNCT
dante_01_448420692854595584l,18,As,DET
dante_01_448420692854595584l,19,notas,NOUN
dante_01_448420692854595584l,20,acompanha,VERB
dante_01_448420692854595584l,21,...,PUNCT
dante_01_448420692854595584l,22,http://t.co/ESzGINV8o6,SYM
dante_01_448420692854595584l,23,…,PUNCT
dante_01_448431916245852160l,1,$DASA3,X
dante_01_448431916245852160l,2,-,PUNCT
dante_01_448431916245852160l,3,Dasa,PROPN
dante_01_448431916245852160l,4,(,PUNCT
dante_01_448431916245852160l,5,dasa-nm,PROPN
dante_01_448431916245852160l,6,),PUNCT
dante_01_448431916245852160l,7,-,PUNCT
dante_01_448431916245852160l,8,Demonstracoes,NOUN
dante_01_448431916245852160l,9,Financeiras,ADJ
dante_01_448431916245852160l,10,De,ADP
dante_01_448431916245852160l,11,31/12/2013,NUM
dante_01_448431916245852160l,12,(,PUNCT
dante_01_448431916245852160l,13,cons,ADJ
dante_01_448431916245852160l,14,),PUNCT
dante_01_448431916245852160l,15,http://t.co/ipUlY1yyJC,SYM
dante_01_448431921731993600l,1,$DASA3,X
dante_01_448431921731993600l,2,-,PUNCT
dante_01_448431921731993600l,3,Dasa,PROPN
dante_01_448431921731993600l,4,(,PUNCT
dante_01_448431921731993600l,5,dasa-nm,PROPN
dante_01_448431921731993600l,6,),PUNCT
dante_01_448431921731993600l,7,-,PUNCT
dante_01_448431921731993600l,8,Demonstracoes,NOUN
dante_01_448431921731993600l,9,Financeiras,ADJ
dante_01_448431921731993600l,10,De,ADP
dante_01_448431921731993600l,11,31/12/2013,NUM
dante_01_448431921731993600l,12,(,PUNCT
dante_01_448431921731993600l,13,individual,ADJ
dante_01_448431921731993600l,14,),PUNCT
dante_01_448431921731993600l,15,http://t.co/milGFtLri8,SYM
dante_01_448434556337922048l,1,dae,ADV
dante_01_448434556337922048l,2,negada,NOUN
dante_01_448434556337922048l,3,",",PUNCT
dante_01_448434556337922048l,4,compraram,VERB
dante_01_448434556337922048l,5,as,DET
dante_01_448434556337922048l,6,PUT,NOUN
dante_01_448434556337922048l,7,de,ADP
dante_01_448434556337922048l,8,a,DET
dante_01_448434556337922048l,9,Petr4,PROPN
dante_01_448434556337922048l,10,OTM,PROPN
dante_01_448434556337922048l,11,?,PUNCT
dante_01_448437735054139393l,1,$CIEL3,X
dante_01_448437735054139393l,2,-,PUNCT
dante_01_448437735054139393l,3,Cielo,PROPN
dante_01_448437735054139393l,4,(,PUNCT
dante_01_448437735054139393l,5,ciel-nm,PROPN
dante_01_448437735054139393l,6,),PUNCT
dante_01_448437735054139393l,7,-,PUNCT
dante_01_448437735054139393l,8,Pgto,NOUN
dante_01_448437735054139393l,9,.,PUNCT
dante_01_448437735054139393l,10,Dividendo,NOUN
dante_01_448437735054139393l,11,E,CCONJ
dante_01_448437735054139393l,12,Juros,NOUN
dante_01_448437735054139393l,13,(,PUNCT
dante_01_448437735054139393l,14,alteracao,NOUN
dante_01_448437735054139393l,15,De,ADP
dante_01_448437735054139393l,16,os,DET
dante_01_448437735054139393l,17,Valores,NOUN
dante_01_448437735054139393l,18,Por,ADP
dante_01_448437735054139393l,19,Acao,NOUN
dante_01_448437735054139393l,20,),PUNCT
dante_01_448437735054139393l,21,http://t.co/pNIoX1dKA3,SYM
dante_01_448445693519474688l,1,#goll4,PROPN
dante_01_448445693519474688l,2,zerando,VERB
dante_01_448445693519474688l,3,por,ADP
dante_01_448445693519474688l,4,enquanto,ADV
dante_01_448445693519474688l,5,...,PUNCT
dante_01_448445693519474688l,6,10.64,NUM
dante_01_448445693519474688l,7,.,PUNCT
dante_01_448445693519474688l,8,rsrsr,X
dante_01_448447631103381504l,1,#petr4,X
dante_01_448447631103381504l,2,por,ADP
dante_01_448447631103381504l,3,que,PRON
dante_01_448447631103381504l,4,será,AUX
dante_01_448447631103381504l,5,que,SCONJ
dante_01_448447631103381504l,6,a,DET
dante_01_448447631103381504l,7,notícia,NOUN
dante_01_448447631103381504l,8,ruim,ADJ
dante_01_448447631103381504l,9,sempre,ADV
dante_01_448447631103381504l,10,vem,VERB
dante_01_448447631103381504l,11,em,ADP
dante_01_448447631103381504l,12,um,DET
dante_01_448447631103381504l,13,objetivo,NOUN
dante_01_448447631103381504l,14,?,PUNCT
dante_01_448447631103381504l,15,kkkk,X
dante_01_448448004203483136l,1,LAME4,PROPN
dante_01_448448004203483136l,2,bateu,VERB
dante_01_448448004203483136l,3,em,ADP
dante_01_448448004203483136l,4,o,DET
dante_01_448448004203483136l,5,objetivo,NOUN
dante_01_448448004203483136l,6,de,ADP
dante_01_448448004203483136l,7,o,DET
dante_01_448448004203483136l,8,Anderson,PROPN
dante_01_448448004203483136l,9,agora,ADV
dante_01_448448004203483136l,10,quer,VERB
dante_01_448448004203483136l,11,ver,VERB
dante_01_448448004203483136l,12,e,CCONJ
dante_01_448448004203483136l,13,saber,VERB
dante_01_448448004203483136l,14,quais,DET
dante_01_448448004203483136l,15,as,DET
dante_01_448448004203483136l,16,operações,NOUN
dante_01_448448004203483136l,17,de,ADP
dante_01_448448004203483136l,18,o,DET
dante_01_448448004203483136l,19,Anderson,PROPN
dante_01_448448004203483136l,20,entre,VERB
dante_01_448448004203483136l,21,em,ADP
dante_01_448448004203483136l,22,contato,NOUN
dante_01_448448004203483136l,23,:,PUNCT
dante_01_448448004203483136l,24,centraltrader@hotmail.com,SYM
dante_01_448448484136742912l,1,#vale5,PROPN
dante_01_448448484136742912l,2,se,SCONJ
dante_01_448448484136742912l,3,acreditar,VERB
dante_01_448448484136742912l,4,que,SCONJ
dante_01_448448484136742912l,5,corrige,VERB
dante_01_448448484136742912l,6,"27,45",NUM
dante_01_448448484136742912l,7,pode,AUX
dante_01_448448484136742912l,8,ser,AUX
dante_01_448448484136742912l,9,um,DET
dante_01_448448484136742912l,10,bom,ADJ
dante_01_448448484136742912l,11,pto,NOUN
dante_01_448448484136742912l,12,...,PUNCT
dante_01_448450861124321280l,1,@uslbr,PROPN
dante_01_448450861124321280l,2,olha,VERB
dante_01_448450861124321280l,3,a,DET
dante_01_448450861124321280l,4,petr4,PROPN
dante_01_448450861124321280l,5,então,ADV
dante_01_448450861124321280l,6,em,ADP
dante_01_448450861124321280l,7,"14,09",NUM
dante_01_448450861124321280l,8,rsrsr,X
dante_01_448451521559425024l,1,o,PRON
dante_01_448451521559425024l,2,Que,PRON
dante_01_448451521559425024l,3,aconteceu,VERB
dante_01_448451521559425024l,4,com,ADP
dante_01_448451521559425024l,5,a,DET
dante_01_448451521559425024l,6,klbn4,PROPN
dante_01_448451521559425024l,7,?,PUNCT
dante_01_448451521559425024l,8,quebrou,VERB
dante_01_448451521559425024l,9,?,PUNCT
dante_01_448451571664564224l,1,$BBAS3,X
dante_01_448451571664564224l,2,-,PUNCT
dante_01_448451571664564224l,3,Banco,PROPN
dante_01_448451571664564224l,4,De,ADP
dante_01_448451571664564224l,5,o,DET
dante_01_448451571664564224l,6,Brasil,PROPN
dante_01_448451571664564224l,7,(,PUNCT
dante_01_448451571664564224l,8,bbas-nm,PROPN
dante_01_448451571664564224l,9,),PUNCT
dante_01_448451571664564224l,10,-,PUNCT
dante_01_448451571664564224l,11,Esclarecimentos,NOUN
dante_01_448451571664564224l,12,A,DET
dante_01_448451571664564224l,13,Consulta,NOUN
dante_01_448451571664564224l,14,De,ADP
dante_01_448451571664564224l,15,a,DET
dante_01_448451571664564224l,16,Bm&fbovespa,PROPN
dante_01_448451571664564224l,17,http://t.co/UaFXNfKifj,SYM
dante_01_448452401767677953l,1,#petr4,PROPN
dante_01_448452401767677953l,2,hj,ADV
dante_01_448452401767677953l,3,foi,AUX
dante_01_448452401767677953l,4,"14,45",NUM
dante_01_448452401767677953l,5,Obj,NOUN
dante_01_448452401767677953l,6,Cumprido,VERB
dante_01_448452401767677953l,7,",",PUNCT
dante_01_448452401767677953l,8,e,CCONJ
dante_01_448452401767677953l,9,suporte,NOUN
dante_01_448452401767677953l,10,"14,09",NUM
dante_01_448452401767677953l,11,funfou,VERB
dante_01_448452401767677953l,12,...,PUNCT
dante_01_448452401767677953l,13,rsrrsr,X
dante_01_448459457060937728l,1,ADR,PROPN
dante_01_448459457060937728l,2,de,ADP
dante_01_448459457060937728l,3,a,DET
dante_01_448459457060937728l,4,PETR4,PROPN
dante_01_448459457060937728l,5,",",PUNCT
dante_01_448459457060937728l,6,$PBR,PROPN
dante_01_448459457060937728l,7,testando,VERB
dante_01_448459457060937728l,8,forte,ADV
dante_01_448459457060937728l,9,resistência,NOUN
dante_01_448459457060937728l,10,agora,ADV
dante_01_448459457060937728l,11,em,ADP
dante_01_448459457060937728l,12,$,SYM
dante_01_448459457060937728l,13,"12,55",NUM
dante_01_448459457060937728l,14,.,PUNCT
dante_01_448459457060937728l,15,Topo,NOUN
dante_01_448459457060937728l,16,triplo,ADJ
dante_01_448459457060937728l,17,!,PUNCT
dante_01_448460771865804800l,1,INTRADAY,NOUN
dante_01_448460771865804800l,2,PETR4,PROPN
dante_01_448460771865804800l,3,:,PUNCT
dante_01_448460771865804800l,4,Suportes,NOUN
dante_01_448460771865804800l,5,"13,67",NUM
dante_01_448460771865804800l,6,e,CCONJ
dante_01_448460771865804800l,7,"14,04",NUM
dante_01_448460771865804800l,8,e,CCONJ
dante_01_448460771865804800l,9,resistências,NOUN
dante_01_448460771865804800l,10,"14,6",NUM
dante_01_448460771865804800l,11,e,CCONJ
dante_01_448460771865804800l,12,"14,79",NUM
dante_01_448460771865804800l,13,INTRADAY,NOUN
dante_01_448460771865804800l,14,VALE5,PROPN
dante_01_448460771865804800l,15,:,PUNCT
dante_01_448460771865804800l,16,Suportes,NOUN
